onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	8	2	7	360	14
18	2	0	0	6	1	5	264	10
22	2	0	0	24	2	12	120	24
26	2	0	0	2	1	1	168	2
30	2	0	0	4	1	3	216	6
34	2	0	0	21	2	10	72	19
38	2	0	0	14	1	2	192	4
42	2	0	0	13	1	2	192	3
50	2	0	0	22	2	10	72	20
54	2	0	0	18	1	6	288	12
62	2	0	0	7	2	7	360	13
66	2	0	0	12	2	11	96	22
70	2	0	0	23	2	12	120	23
74	2	0	0	17	1	6	288	11
78	2	0	0	3	1	3	216	5
82	2	0	0	20	2	8	24	16
86	2	0	0	1	1	1	168	1
90	2	0	0	9	2	9	48	17
98	2	0	0	19	2	8	24	15
106	2	0	0	10	2	9	48	18
110	2	0	0	16	1	4	240	8
114	2	0	0	15	1	4	240	7
118	2	0	0	5	1	5	264	9
122	2	0	0	11	2	11	96	21
130	2	0	0	20	2	8	24	16
134	2	0	0	18	1	6	288	12
138	2	0	0	16	1	4	240	8
142	2	0	0	5	1	5	264	9
146	2	0	0	19	2	8	24	15
150	2	0	0	21	2	10	72	19
154	2	0	0	17	1	6	288	11
162	2	0	0	13	1	2	192	3
170	2	0	0	3	1	3	216	5
174	2	0	0	24	2	12	120	24
178	2	0	0	11	2	11	96	21
182	2	0	0	4	1	3	216	6
186	2	0	0	23	2	12	120	23
194	2	0	0	6	1	5	264	10
202	2	0	0	9	2	9	48	17
206	2	0	0	12	2	11	96	22
210	2	0	0	2	1	1	168	2
214	2	0	0	10	2	9	48	18
218	2	0	0	7	2	7	360	13
222	2	0	0	22	2	10	72	20
230	2	0	0	14	1	2	192	4
234	2	0	0	8	2	7	360	14
238	2	0	0	1	1	1	168	1
246	2	0	0	15	1	4	240	7
