onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	5	1	5	120	9
22	4	0	0	11	2	11	312	21
28	4	0	0	10	2	9	264	18
40	4	0	0	1	1	1	24	1
46	4	0	0	12	2	11	312	22
52	4	0	0	2	1	1	24	2
58	4	0	0	18	1	6	144	12
64	4	0	0	17	1	6	144	11
76	4	0	0	20	2	8	240	16
88	4	0	0	4	1	3	72	6
100	4	0	0	6	1	5	120	10
106	4	0	0	9	2	9	264	17
112	4	0	0	15	1	4	96	7
118	4	0	0	8	2	7	216	14
124	4	0	0	21	2	10	288	19
130	4	0	0	13	1	2	48	3
136	4	0	0	14	1	2	48	4
142	4	0	0	7	2	7	216	13
148	4	0	0	19	2	8	240	15
160	4	0	0	23	2	12	336	23
166	4	0	0	3	1	3	72	5
178	4	0	0	22	2	10	288	20
184	4	0	0	24	2	12	336	24
190	4	0	0	16	1	4	96	8
196	4	0	0	7	2	7	216	13
202	4	0	0	6	1	5	120	10
208	4	0	0	14	1	2	48	4
214	4	0	0	19	2	8	240	15
220	4	0	0	2	1	1	24	2
232	4	0	0	22	2	10	288	20
238	4	0	0	13	1	2	48	3
244	4	0	0	5	1	5	120	9
256	4	0	0	9	2	9	264	17
268	4	0	0	11	2	11	312	21
274	4	0	0	16	1	4	96	8
280	4	0	0	12	2	11	312	22
286	4	0	0	24	2	12	336	24
292	4	0	0	20	2	8	240	16
304	4	0	0	10	2	9	264	18
310	4	0	0	23	2	12	336	23
322	4	0	0	15	1	4	96	7
328	4	0	0	18	1	6	144	12
334	4	0	0	4	1	3	72	6
340	4	0	0	8	2	7	216	14
346	4	0	0	21	2	10	288	19
352	4	0	0	3	1	3	72	5
358	4	0	0	17	1	6	144	11
364	4	0	0	1	1	1	24	1
