onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	20	2	8	240	16
14	2	0	0	7	2	7	216	13
18	2	0	0	23	2	12	336	23
26	2	0	0	19	2	8	240	15
30	2	0	0	21	2	10	288	19
34	2	0	0	14	1	2	48	4
38	2	0	0	3	1	3	72	5
42	2	0	0	17	1	6	144	11
50	2	0	0	11	2	11	312	21
54	2	0	0	15	1	4	96	7
58	2	0	0	18	1	6	144	12
66	2	0	0	4	1	3	72	6
74	2	0	0	22	2	10	288	20
82	2	0	0	16	1	4	96	8
86	2	0	0	13	1	2	48	3
94	2	0	0	24	2	12	336	24
98	2	0	0	6	1	5	120	10
102	2	0	0	5	1	5	120	9
106	2	0	0	2	1	1	24	2
110	2	0	0	8	2	7	216	14
114	2	0	0	12	2	11	312	22
118	2	0	0	9	2	9	264	17
122	2	0	0	1	1	1	24	1
126	2	0	0	10	2	9	264	18
130	2	0	0	20	2	8	240	16
134	2	0	0	22	2	10	288	20
138	2	0	0	21	2	10	288	19
142	2	0	0	17	1	6	144	11
146	2	0	0	16	1	4	96	8
150	2	0	0	4	1	3	72	6
154	2	0	0	1	1	1	24	1
158	2	0	0	7	2	7	216	13
166	2	0	0	3	1	3	72	5
170	2	0	0	24	2	12	336	24
178	2	0	0	6	1	5	120	10
182	2	0	0	9	2	9	264	17
190	2	0	0	15	1	4	96	7
194	2	0	0	8	2	7	216	14
202	2	0	0	5	1	5	120	9
206	2	0	0	11	2	11	312	21
210	2	0	0	19	2	8	240	15
218	2	0	0	10	2	9	264	18
222	2	0	0	13	1	2	48	3
226	2	0	0	23	2	12	336	23
230	2	0	0	2	1	1	24	2
238	2	0	0	12	2	11	312	22
242	2	0	0	14	1	2	48	4
246	2	0	0	18	1	6	144	12
