onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	17	1	6	336	11
16	4	0	0	23	2	12	168	23
22	4	0	0	3	1	3	264	5
28	4	0	0	14	1	2	240	4
34	4	0	0	6	1	5	312	10
40	4	0	0	12	2	11	144	22
46	4	0	0	1	1	1	216	1
52	4	0	0	22	2	10	120	20
58	4	0	0	2	1	1	216	2
64	4	0	0	21	2	10	120	19
70	4	0	0	13	1	2	240	3
82	4	0	0	7	2	7	48	13
94	4	0	0	8	2	7	48	14
100	4	0	0	4	1	3	264	6
106	4	0	0	9	2	9	96	17
118	4	0	0	20	2	8	72	16
130	4	0	0	5	1	5	312	9
136	4	0	0	19	2	8	72	15
142	4	0	0	10	2	9	96	18
148	4	0	0	15	1	4	288	7
154	4	0	0	16	1	4	288	8
160	4	0	0	11	2	11	144	21
166	4	0	0	18	1	6	336	12
172	4	0	0	24	2	12	168	24
184	4	0	0	1	1	1	216	1
196	4	0	0	19	2	8	72	15
202	4	0	0	4	1	3	264	6
208	4	0	0	20	2	8	72	16
220	4	0	0	3	1	3	264	5
232	4	0	0	16	1	4	288	8
244	4	0	0	12	2	11	144	22
250	4	0	0	2	1	1	216	2
256	4	0	0	17	1	6	336	11
268	4	0	0	24	2	12	168	24
274	4	0	0	13	1	2	240	3
286	4	0	0	18	1	6	336	12
292	4	0	0	5	1	5	312	9
298	4	0	0	7	2	7	48	13
304	4	0	0	23	2	12	168	23
310	4	0	0	9	2	9	96	17
322	4	0	0	21	2	10	120	19
328	4	0	0	10	2	9	96	18
334	4	0	0	14	1	2	240	4
340	4	0	0	6	1	5	312	10
346	4	0	0	11	2	11	144	21
352	4	0	0	8	2	7	48	14
358	4	0	0	22	2	10	120	20
364	4	0	0	15	1	4	288	7
