onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	7	2	7	48	13
18	2	0	0	6	1	5	312	10
26	2	0	0	20	2	8	72	16
30	2	0	0	21	2	10	120	19
38	2	0	0	19	2	8	72	15
42	2	0	0	10	2	9	96	18
46	2	0	0	23	2	12	168	23
54	2	0	0	3	1	3	264	5
58	2	0	0	13	1	2	240	3
62	2	0	0	22	2	10	120	20
66	2	0	0	11	2	11	144	21
70	2	0	0	1	1	1	216	1
78	2	0	0	9	2	9	96	17
86	2	0	0	8	2	7	48	14
90	2	0	0	14	1	2	240	4
98	2	0	0	15	1	4	288	7
102	2	0	0	24	2	12	168	24
110	2	0	0	17	1	6	336	11
114	2	0	0	18	1	6	336	12
118	2	0	0	16	1	4	288	8
122	2	0	0	2	1	1	216	2
126	2	0	0	12	2	11	144	22
130	2	0	0	4	1	3	264	6
134	2	0	0	5	1	5	312	9
138	2	0	0	23	2	12	168	23
142	2	0	0	9	2	9	96	17
146	2	0	0	24	2	12	168	24
150	2	0	0	18	1	6	336	12
154	2	0	0	3	1	3	264	5
158	2	0	0	14	1	2	240	4
166	2	0	0	1	1	1	216	1
170	2	0	0	22	2	10	120	20
174	2	0	0	21	2	10	120	19
178	2	0	0	13	1	2	240	3
182	2	0	0	11	2	11	144	21
186	2	0	0	17	1	6	336	11
190	2	0	0	16	1	4	288	8
194	2	0	0	5	1	5	312	9
202	2	0	0	12	2	11	144	22
206	2	0	0	7	2	7	48	13
210	2	0	0	10	2	9	96	18
214	2	0	0	2	1	1	216	2
222	2	0	0	20	2	8	72	16
226	2	0	0	19	2	8	72	15
230	2	0	0	4	1	3	264	6
234	2	0	0	15	1	4	288	7
242	2	0	0	8	2	7	48	14
246	2	0	0	6	1	5	312	10
