onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	13	1	2	240	3
22	4	0	0	19	2	8	72	15
28	4	0	0	1	1	1	216	1
34	4	0	0	24	2	12	168	24
40	4	0	0	3	1	3	264	5
46	4	0	0	7	2	7	48	13
52	4	0	0	18	1	6	336	12
64	4	0	0	8	2	7	48	14
70	4	0	0	17	1	6	336	11
76	4	0	0	9	2	9	96	17
82	4	0	0	5	1	5	312	9
88	4	0	0	14	1	2	240	4
100	4	0	0	12	2	11	144	22
112	4	0	0	21	2	10	120	19
124	4	0	0	16	1	4	288	8
130	4	0	0	11	2	11	144	21
142	4	0	0	22	2	10	120	20
148	4	0	0	15	1	4	288	7
154	4	0	0	10	2	9	96	18
160	4	0	0	23	2	12	168	23
166	4	0	0	2	1	1	216	2
172	4	0	0	4	1	3	264	6
184	4	0	0	20	2	8	72	16
190	4	0	0	6	1	5	312	10
196	4	0	0	14	1	2	240	4
202	4	0	0	6	1	5	312	10
208	4	0	0	15	1	4	288	7
214	4	0	0	5	1	5	312	9
220	4	0	0	2	1	1	216	2
226	4	0	0	24	2	12	168	24
232	4	0	0	4	1	3	264	6
238	4	0	0	20	2	8	72	16
244	4	0	0	12	2	11	144	22
250	4	0	0	7	2	7	48	13
256	4	0	0	13	1	2	240	3
262	4	0	0	11	2	11	144	21
268	4	0	0	19	2	8	72	15
280	4	0	0	17	1	6	336	11
292	4	0	0	16	1	4	288	8
298	4	0	0	8	2	7	48	14
304	4	0	0	23	2	12	168	23
310	4	0	0	18	1	6	336	12
322	4	0	0	1	1	1	216	1
334	4	0	0	10	2	9	96	18
340	4	0	0	9	2	9	96	17
346	4	0	0	3	1	3	264	5
358	4	0	0	21	2	10	120	19
364	4	0	0	22	2	10	120	20
