onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	10	2	9	144	18
14	2	0	0	17	1	6	24	11
18	2	0	0	18	1	6	24	12
22	2	0	0	4	1	3	312	6
30	2	0	0	23	2	12	216	23
38	2	0	0	21	2	10	168	19
42	2	0	0	5	1	5	360	9
50	2	0	0	14	1	2	288	4
54	2	0	0	22	2	10	168	20
62	2	0	0	6	1	5	360	10
66	2	0	0	7	2	7	96	13
70	2	0	0	3	1	3	312	5
74	2	0	0	8	2	7	96	14
78	2	0	0	16	1	4	336	8
82	2	0	0	13	1	2	288	3
90	2	0	0	24	2	12	216	24
94	2	0	0	15	1	4	336	7
98	2	0	0	9	2	9	144	17
102	2	0	0	12	2	11	192	22
110	2	0	0	1	1	1	264	1
114	2	0	0	19	2	8	120	15
118	2	0	0	11	2	11	192	21
122	2	0	0	2	1	1	264	2
130	2	0	0	20	2	8	120	16
134	2	0	0	7	2	7	96	13
142	2	0	0	13	1	2	288	3
146	2	0	0	2	1	1	264	2
150	2	0	0	4	1	3	312	6
154	2	0	0	20	2	8	120	16
158	2	0	0	15	1	4	336	7
162	2	0	0	16	1	4	336	8
170	2	0	0	23	2	12	216	23
178	2	0	0	11	2	11	192	21
182	2	0	0	14	1	2	288	4
186	2	0	0	21	2	10	168	19
190	2	0	0	22	2	10	168	20
194	2	0	0	5	1	5	360	9
198	2	0	0	19	2	8	120	15
202	2	0	0	12	2	11	192	22
206	2	0	0	6	1	5	360	10
214	2	0	0	8	2	7	96	14
218	2	0	0	3	1	3	312	5
222	2	0	0	9	2	9	144	17
226	2	0	0	1	1	1	264	1
230	2	0	0	24	2	12	216	24
234	2	0	0	10	2	9	144	18
238	2	0	0	18	1	6	24	12
246	2	0	0	17	1	6	24	11
