onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	9	2	9	144	17
16	4	0	0	8	2	7	96	14
28	4	0	0	11	2	11	192	21
40	4	0	0	19	2	8	120	15
46	4	0	0	4	1	3	312	6
52	4	0	0	7	2	7	96	13
58	4	0	0	10	2	9	144	18
70	4	0	0	18	1	6	24	12
82	4	0	0	3	1	3	312	5
88	4	0	0	20	2	8	120	16
100	4	0	0	16	1	4	336	8
106	4	0	0	15	1	4	336	7
118	4	0	0	22	2	10	168	20
124	4	0	0	12	2	11	192	22
136	4	0	0	2	1	1	264	2
142	4	0	0	21	2	10	168	19
148	4	0	0	6	1	5	360	10
160	4	0	0	14	1	2	288	4
166	4	0	0	17	1	6	24	11
172	4	0	0	23	2	12	216	23
178	4	0	0	1	1	1	264	1
184	4	0	0	13	1	2	288	3
190	4	0	0	5	1	5	360	9
196	4	0	0	24	2	12	216	24
208	4	0	0	22	2	10	168	20
214	4	0	0	18	1	6	24	12
220	4	0	0	1	1	1	264	1
226	4	0	0	19	2	8	120	15
232	4	0	0	7	2	7	96	13
238	4	0	0	10	2	9	144	18
244	4	0	0	23	2	12	216	23
250	4	0	0	3	1	3	312	5
256	4	0	0	4	1	3	312	6
262	4	0	0	13	1	2	288	3
268	4	0	0	5	1	5	360	9
280	4	0	0	6	1	5	360	10
286	4	0	0	11	2	11	192	21
292	4	0	0	24	2	12	216	24
298	4	0	0	16	1	4	336	8
310	4	0	0	17	1	6	24	11
316	4	0	0	20	2	8	120	16
322	4	0	0	9	2	9	144	17
328	4	0	0	14	1	2	288	4
334	4	0	0	8	2	7	96	14
340	4	0	0	15	1	4	336	7
346	4	0	0	2	1	1	264	2
358	4	0	0	12	2	11	192	22
364	4	0	0	21	2	10	168	19
