onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	23	2	12	216	23
16	4	0	0	21	2	10	168	19
22	4	0	0	7	2	7	96	13
28	4	0	0	8	2	7	96	14
34	4	0	0	24	2	12	216	24
40	4	0	0	19	2	8	120	15
46	4	0	0	20	2	8	120	16
52	4	0	0	4	1	3	312	6
58	4	0	0	10	2	9	144	18
64	4	0	0	5	1	5	360	9
70	4	0	0	11	2	11	192	21
76	4	0	0	3	1	3	312	5
88	4	0	0	9	2	9	144	17
100	4	0	0	12	2	11	192	22
106	4	0	0	6	1	5	360	10
112	4	0	0	1	1	1	264	1
118	4	0	0	14	1	2	288	4
124	4	0	0	13	1	2	288	3
130	4	0	0	16	1	4	336	8
136	4	0	0	22	2	10	168	20
142	4	0	0	15	1	4	336	7
148	4	0	0	2	1	1	264	2
154	4	0	0	18	1	6	24	12
160	4	0	0	17	1	6	24	11
166	4	0	0	12	2	11	192	22
172	4	0	0	17	1	6	24	11
178	4	0	0	10	2	9	144	18
190	4	0	0	21	2	10	168	19
196	4	0	0	6	1	5	360	10
202	4	0	0	23	2	12	216	23
208	4	0	0	11	2	11	192	21
220	4	0	0	22	2	10	168	20
232	4	0	0	7	2	7	96	13
244	4	0	0	19	2	8	120	15
256	4	0	0	2	1	1	264	2
262	4	0	0	5	1	5	360	9
274	4	0	0	13	1	2	288	3
286	4	0	0	20	2	8	120	16
292	4	0	0	15	1	4	336	7
298	4	0	0	9	2	9	144	17
304	4	0	0	8	2	7	96	14
316	4	0	0	4	1	3	312	6
322	4	0	0	16	1	4	336	8
334	4	0	0	3	1	3	312	5
346	4	0	0	1	1	1	264	1
352	4	0	0	18	1	6	24	12
358	4	0	0	24	2	12	216	24
364	4	0	0	14	1	2	288	4
