onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	3	1	3	312	5
14	2	0	0	6	1	5	360	10
18	2	0	0	21	2	10	168	19
26	2	0	0	8	2	7	96	14
30	2	0	0	13	1	2	288	3
38	2	0	0	10	2	9	144	18
42	2	0	0	1	1	1	264	1
46	2	0	0	22	2	10	168	20
50	2	0	0	14	1	2	288	4
54	2	0	0	7	2	7	96	13
62	2	0	0	2	1	1	264	2
66	2	0	0	11	2	11	192	21
74	2	0	0	23	2	12	216	23
78	2	0	0	12	2	11	192	22
82	2	0	0	5	1	5	360	9
86	2	0	0	9	2	9	144	17
90	2	0	0	19	2	8	120	15
98	2	0	0	17	1	6	24	11
102	2	0	0	24	2	12	216	24
106	2	0	0	20	2	8	120	16
114	2	0	0	18	1	6	24	12
118	2	0	0	15	1	4	336	7
122	2	0	0	4	1	3	312	6
130	2	0	0	16	1	4	336	8
134	2	0	0	12	2	11	192	22
138	2	0	0	24	2	12	216	24
142	2	0	0	2	1	1	264	2
150	2	0	0	20	2	8	120	16
154	2	0	0	22	2	10	168	20
158	2	0	0	9	2	9	144	17
162	2	0	0	19	2	8	120	15
170	2	0	0	4	1	3	312	6
174	2	0	0	7	2	7	96	13
178	2	0	0	5	1	5	360	9
182	2	0	0	11	2	11	192	21
186	2	0	0	3	1	3	312	5
190	2	0	0	21	2	10	168	19
194	2	0	0	16	1	4	336	8
202	2	0	0	1	1	1	264	1
206	2	0	0	13	1	2	288	3
210	2	0	0	18	1	6	24	12
214	2	0	0	17	1	6	24	11
218	2	0	0	6	1	5	360	10
226	2	0	0	14	1	2	288	4
230	2	0	0	8	2	7	96	14
234	2	0	0	23	2	12	216	23
242	2	0	0	15	1	4	336	7
246	2	0	0	10	2	9	144	18
