onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	23	2	12	336	23
16	4	0	0	12	2	11	312	22
22	4	0	0	7	2	7	216	13
34	4	0	0	13	1	2	48	3
40	4	0	0	3	1	3	72	5
46	4	0	0	4	1	3	72	6
52	4	0	0	11	2	11	312	21
58	4	0	0	21	2	10	288	19
64	4	0	0	19	2	8	240	15
70	4	0	0	1	1	1	24	1
82	4	0	0	2	1	1	24	2
88	4	0	0	6	1	5	120	10
94	4	0	0	15	1	4	96	7
100	4	0	0	16	1	4	96	8
106	4	0	0	5	1	5	120	9
112	4	0	0	17	1	6	144	11
118	4	0	0	18	1	6	144	12
124	4	0	0	8	2	7	216	14
136	4	0	0	10	2	9	264	18
148	4	0	0	14	1	2	48	4
154	4	0	0	20	2	8	240	16
160	4	0	0	22	2	10	288	20
166	4	0	0	9	2	9	264	17
172	4	0	0	24	2	12	336	24
178	4	0	0	6	1	5	120	10
184	4	0	0	8	2	7	216	14
196	4	0	0	4	1	3	72	6
202	4	0	0	2	1	1	24	2
214	4	0	0	24	2	12	336	24
226	4	0	0	9	2	9	264	17
238	4	0	0	13	1	2	48	3
244	4	0	0	5	1	5	120	9
250	4	0	0	19	2	8	240	15
262	4	0	0	22	2	10	288	20
268	4	0	0	10	2	9	264	18
274	4	0	0	21	2	10	288	19
280	4	0	0	3	1	3	72	5
286	4	0	0	14	1	2	48	4
292	4	0	0	16	1	4	96	8
304	4	0	0	12	2	11	312	22
310	4	0	0	1	1	1	24	1
316	4	0	0	23	2	12	336	23
322	4	0	0	20	2	8	240	16
334	4	0	0	18	1	6	144	12
340	4	0	0	7	2	7	216	13
352	4	0	0	17	1	6	144	11
358	4	0	0	15	1	4	96	7
364	4	0	0	11	2	11	312	21
