onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	7	2	7	96	13
18	2	0	0	13	1	2	288	3
26	2	0	0	15	1	4	336	7
30	2	0	0	9	2	9	144	17
34	2	0	0	23	2	12	216	23
38	2	0	0	18	1	6	24	12
42	2	0	0	12	2	11	192	22
50	2	0	0	6	1	5	360	10
58	2	0	0	14	1	2	288	4
62	2	0	0	1	1	1	264	1
66	2	0	0	4	1	3	312	6
74	2	0	0	16	1	4	336	8
78	2	0	0	20	2	8	120	16
82	2	0	0	24	2	12	216	24
86	2	0	0	21	2	10	168	19
90	2	0	0	3	1	3	312	5
94	2	0	0	17	1	6	24	11
98	2	0	0	2	1	1	264	2
102	2	0	0	19	2	8	120	15
106	2	0	0	5	1	5	360	9
114	2	0	0	11	2	11	192	21
118	2	0	0	10	2	9	144	18
126	2	0	0	22	2	10	168	20
130	2	0	0	8	2	7	96	14
134	2	0	0	19	2	8	120	15
138	2	0	0	6	1	5	360	10
142	2	0	0	16	1	4	336	8
146	2	0	0	8	2	7	96	14
150	2	0	0	21	2	10	168	19
154	2	0	0	13	1	2	288	3
162	2	0	0	15	1	4	336	7
166	2	0	0	12	2	11	192	22
170	2	0	0	20	2	8	120	16
174	2	0	0	11	2	11	192	21
178	2	0	0	2	1	1	264	2
182	2	0	0	17	1	6	24	11
186	2	0	0	22	2	10	168	20
190	2	0	0	9	2	9	144	17
194	2	0	0	10	2	9	144	18
202	2	0	0	7	2	7	96	13
206	2	0	0	23	2	12	216	23
210	2	0	0	5	1	5	360	9
214	2	0	0	24	2	12	216	24
218	2	0	0	4	1	3	312	6
226	2	0	0	1	1	1	264	1
234	2	0	0	3	1	3	312	5
242	2	0	0	18	1	6	24	12
246	2	0	0	14	1	2	288	4
