onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	20	2	8	120	16
16	4	0	0	8	2	7	96	14
28	4	0	0	24	2	12	216	24
34	4	0	0	23	2	12	216	23
40	4	0	0	12	2	11	192	22
46	4	0	0	16	1	4	336	8
52	4	0	0	6	1	5	360	10
58	4	0	0	7	2	7	96	13
70	4	0	0	17	1	6	24	11
76	4	0	0	10	2	9	144	18
82	4	0	0	2	1	1	264	2
88	4	0	0	13	1	2	288	3
100	4	0	0	5	1	5	360	9
106	4	0	0	11	2	11	192	21
112	4	0	0	9	2	9	144	17
118	4	0	0	3	1	3	312	5
124	4	0	0	15	1	4	336	7
136	4	0	0	19	2	8	120	15
142	4	0	0	22	2	10	168	20
148	4	0	0	4	1	3	312	6
154	4	0	0	14	1	2	288	4
160	4	0	0	1	1	1	264	1
172	4	0	0	21	2	10	168	19
178	4	0	0	18	1	6	24	12
184	4	0	0	1	1	1	264	1
190	4	0	0	3	1	3	312	5
196	4	0	0	20	2	8	120	16
202	4	0	0	22	2	10	168	20
208	4	0	0	4	1	3	312	6
214	4	0	0	11	2	11	192	21
220	4	0	0	21	2	10	168	19
226	4	0	0	19	2	8	120	15
238	4	0	0	5	1	5	360	9
244	4	0	0	9	2	9	144	17
256	4	0	0	24	2	12	216	24
268	4	0	0	23	2	12	216	23
280	4	0	0	8	2	7	96	14
286	4	0	0	13	1	2	288	3
292	4	0	0	16	1	4	336	8
298	4	0	0	2	1	1	264	2
304	4	0	0	6	1	5	360	10
310	4	0	0	18	1	6	24	12
322	4	0	0	17	1	6	24	11
334	4	0	0	12	2	11	192	22
340	4	0	0	10	2	9	144	18
346	4	0	0	7	2	7	96	13
358	4	0	0	14	1	2	288	4
364	4	0	0	15	1	4	336	7
