onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	24	2	12	216	24
18	2	0	0	21	2	10	168	19
26	2	0	0	7	2	7	96	13
30	2	0	0	1	1	1	264	1
34	2	0	0	3	1	3	312	5
38	2	0	0	17	1	6	24	11
46	2	0	0	11	2	11	192	21
54	2	0	0	15	1	4	336	7
58	2	0	0	20	2	8	120	16
62	2	0	0	18	1	6	24	12
70	2	0	0	6	1	5	360	10
74	2	0	0	8	2	7	96	14
78	2	0	0	14	1	2	288	4
82	2	0	0	9	2	9	144	17
86	2	0	0	10	2	9	144	18
94	2	0	0	2	1	1	264	2
98	2	0	0	22	2	10	168	20
102	2	0	0	23	2	12	216	23
106	2	0	0	4	1	3	312	6
110	2	0	0	5	1	5	360	9
114	2	0	0	19	2	8	120	15
118	2	0	0	12	2	11	192	22
122	2	0	0	13	1	2	288	3
126	2	0	0	16	1	4	336	8
130	2	0	0	16	1	4	336	8
138	2	0	0	17	1	6	24	11
142	2	0	0	24	2	12	216	24
146	2	0	0	7	2	7	96	13
154	2	0	0	20	2	8	120	16
158	2	0	0	11	2	11	192	21
162	2	0	0	4	1	3	312	6
166	2	0	0	14	1	2	288	4
170	2	0	0	15	1	4	336	7
174	2	0	0	2	1	1	264	2
182	2	0	0	6	1	5	360	10
186	2	0	0	9	2	9	144	17
190	2	0	0	13	1	2	288	3
194	2	0	0	19	2	8	120	15
198	2	0	0	23	2	12	216	23
206	2	0	0	22	2	10	168	20
210	2	0	0	12	2	11	192	22
218	2	0	0	3	1	3	312	5
222	2	0	0	1	1	1	264	1
226	2	0	0	18	1	6	24	12
230	2	0	0	10	2	9	144	18
234	2	0	0	21	2	10	168	19
242	2	0	0	8	2	7	96	14
246	2	0	0	5	1	5	360	9
