onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	8	2	7	96	14
16	4	0	0	9	2	9	144	17
22	4	0	0	19	2	8	120	15
34	4	0	0	14	1	2	288	4
40	4	0	0	18	1	6	24	12
46	4	0	0	21	2	10	168	19
52	4	0	0	23	2	12	216	23
58	4	0	0	4	1	3	312	6
64	4	0	0	10	2	9	144	18
70	4	0	0	6	1	5	360	10
76	4	0	0	16	1	4	336	8
82	4	0	0	20	2	8	120	16
94	4	0	0	2	1	1	264	2
100	4	0	0	12	2	11	192	22
106	4	0	0	1	1	1	264	1
112	4	0	0	7	2	7	96	13
118	4	0	0	22	2	10	168	20
130	4	0	0	5	1	5	360	9
136	4	0	0	24	2	12	216	24
142	4	0	0	15	1	4	336	7
148	4	0	0	17	1	6	24	11
160	4	0	0	13	1	2	288	3
172	4	0	0	3	1	3	312	5
184	4	0	0	11	2	11	192	21
196	4	0	0	3	1	3	312	5
202	4	0	0	2	1	1	264	2
214	4	0	0	16	1	4	336	8
220	4	0	0	17	1	6	24	11
226	4	0	0	13	1	2	288	3
232	4	0	0	7	2	7	96	13
238	4	0	0	19	2	8	120	15
244	4	0	0	24	2	12	216	24
250	4	0	0	1	1	1	264	1
256	4	0	0	22	2	10	168	20
262	4	0	0	4	1	3	312	6
268	4	0	0	8	2	7	96	14
274	4	0	0	21	2	10	168	19
286	4	0	0	20	2	8	120	16
292	4	0	0	12	2	11	192	22
298	4	0	0	5	1	5	360	9
304	4	0	0	6	1	5	360	10
310	4	0	0	10	2	9	144	18
316	4	0	0	14	1	2	288	4
322	4	0	0	23	2	12	216	23
328	4	0	0	18	1	6	24	12
340	4	0	0	15	1	4	336	7
352	4	0	0	9	2	9	144	17
364	4	0	0	11	2	11	192	21
