onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	7	2	7	24	13
22	4	0	0	23	2	12	144	23
28	4	0	0	24	2	12	144	24
34	4	0	0	16	1	4	264	8
40	4	0	0	20	2	8	48	16
46	4	0	0	12	2	11	120	22
52	4	0	0	13	1	2	216	3
64	4	0	0	5	1	5	288	9
76	4	0	0	11	2	11	120	21
82	4	0	0	9	2	9	72	17
88	4	0	0	8	2	7	24	14
94	4	0	0	2	1	1	192	2
100	4	0	0	18	1	6	312	12
106	4	0	0	17	1	6	312	11
118	4	0	0	15	1	4	264	7
130	4	0	0	4	1	3	240	6
136	4	0	0	10	2	9	72	18
142	4	0	0	22	2	10	96	20
154	4	0	0	21	2	10	96	19
160	4	0	0	19	2	8	48	15
166	4	0	0	1	1	1	192	1
172	4	0	0	3	1	3	240	5
184	4	0	0	6	1	5	288	10
196	4	0	0	14	1	2	216	4
208	4	0	0	12	2	11	120	22
214	4	0	0	10	2	9	72	18
226	4	0	0	6	1	5	288	10
232	4	0	0	22	2	10	96	20
238	4	0	0	1	1	1	192	1
244	4	0	0	4	1	3	240	6
250	4	0	0	15	1	4	264	7
256	4	0	0	8	2	7	24	14
262	4	0	0	5	1	5	288	9
268	4	0	0	23	2	12	144	23
274	4	0	0	2	1	1	192	2
280	4	0	0	13	1	2	216	3
286	4	0	0	14	1	2	216	4
292	4	0	0	18	1	6	312	12
304	4	0	0	21	2	10	96	19
310	4	0	0	16	1	4	264	8
316	4	0	0	19	2	8	48	15
322	4	0	0	11	2	11	120	21
328	4	0	0	24	2	12	144	24
334	4	0	0	20	2	8	48	16
346	4	0	0	17	1	6	312	11
352	4	0	0	3	1	3	240	5
358	4	0	0	9	2	9	72	17
364	4	0	0	7	2	7	24	13
