onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	3	1	3	240	5
16	4	0	0	17	1	6	312	11
22	4	0	0	10	2	9	72	18
34	4	0	0	9	2	9	72	17
40	4	0	0	21	2	10	96	19
46	4	0	0	11	2	11	120	21
52	4	0	0	5	1	5	288	9
64	4	0	0	16	1	4	264	8
70	4	0	0	7	2	7	24	13
76	4	0	0	12	2	11	120	22
82	4	0	0	6	1	5	288	10
94	4	0	0	8	2	7	24	14
100	4	0	0	24	2	12	144	24
106	4	0	0	15	1	4	264	7
112	4	0	0	22	2	10	96	20
124	4	0	0	20	2	8	48	16
136	4	0	0	13	1	2	216	3
142	4	0	0	1	1	1	192	1
154	4	0	0	14	1	2	216	4
160	4	0	0	2	1	1	192	2
166	4	0	0	4	1	3	240	6
172	4	0	0	18	1	6	312	12
178	4	0	0	19	2	8	48	15
184	4	0	0	23	2	12	144	23
190	4	0	0	3	1	3	240	5
196	4	0	0	1	1	1	192	1
202	4	0	0	23	2	12	144	23
208	4	0	0	13	1	2	216	3
220	4	0	0	12	2	11	120	22
232	4	0	0	8	2	7	24	14
238	4	0	0	7	2	7	24	13
244	4	0	0	24	2	12	144	24
250	4	0	0	18	1	6	312	12
256	4	0	0	2	1	1	192	2
268	4	0	0	22	2	10	96	20
274	4	0	0	14	1	2	216	4
280	4	0	0	4	1	3	240	6
286	4	0	0	20	2	8	48	16
298	4	0	0	6	1	5	288	10
304	4	0	0	11	2	11	120	21
310	4	0	0	16	1	4	264	8
322	4	0	0	5	1	5	288	9
328	4	0	0	9	2	9	72	17
334	4	0	0	15	1	4	264	7
340	4	0	0	21	2	10	96	19
346	4	0	0	10	2	9	72	18
352	4	0	0	17	1	6	312	11
364	4	0	0	19	2	8	48	15
