onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	4	1	3	168	6
16	4	0	0	17	1	6	240	11
22	4	0	0	18	1	6	240	12
28	4	0	0	8	2	7	312	14
34	4	0	0	12	2	11	48	22
46	4	0	0	15	1	4	192	7
58	4	0	0	16	1	4	192	8
64	4	0	0	19	2	8	336	15
70	4	0	0	14	1	2	144	4
82	4	0	0	5	1	5	216	9
88	4	0	0	22	2	10	24	20
94	4	0	0	11	2	11	48	21
106	4	0	0	7	2	7	312	13
118	4	0	0	1	1	1	120	1
124	4	0	0	10	2	9	360	18
130	4	0	0	24	2	12	72	24
136	4	0	0	6	1	5	216	10
142	4	0	0	20	2	8	336	16
148	4	0	0	9	2	9	360	17
154	4	0	0	21	2	10	24	19
160	4	0	0	23	2	12	72	23
166	4	0	0	13	1	2	144	3
172	4	0	0	3	1	3	168	5
184	4	0	0	2	1	1	120	2
190	4	0	0	1	1	1	120	1
196	4	0	0	6	1	5	216	10
202	4	0	0	22	2	10	24	20
214	4	0	0	10	2	9	360	18
220	4	0	0	4	1	3	168	6
232	4	0	0	21	2	10	24	19
238	4	0	0	24	2	12	72	24
244	4	0	0	16	1	4	192	8
250	4	0	0	15	1	4	192	7
256	4	0	0	23	2	12	72	23
262	4	0	0	13	1	2	144	3
274	4	0	0	14	1	2	144	4
280	4	0	0	18	1	6	240	12
286	4	0	0	3	1	3	168	5
298	4	0	0	20	2	8	336	16
304	4	0	0	7	2	7	312	13
310	4	0	0	17	1	6	240	11
316	4	0	0	9	2	9	360	17
322	4	0	0	2	1	1	120	2
328	4	0	0	5	1	5	216	9
340	4	0	0	19	2	8	336	15
346	4	0	0	11	2	11	48	21
358	4	0	0	12	2	11	48	22
364	4	0	0	8	2	7	312	14
