onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	21	2	10	360	19
16	4	0	0	7	2	7	288	13
28	4	0	0	15	1	4	168	7
34	4	0	0	18	1	6	216	12
46	4	0	0	14	1	2	120	4
52	4	0	0	11	2	11	24	21
58	4	0	0	1	1	1	96	1
70	4	0	0	16	1	4	168	8
82	4	0	0	19	2	8	312	15
88	4	0	0	5	1	5	192	9
100	4	0	0	9	2	9	336	17
106	4	0	0	8	2	7	288	14
112	4	0	0	12	2	11	24	22
124	4	0	0	6	1	5	192	10
130	4	0	0	23	2	12	48	23
136	4	0	0	22	2	10	360	20
142	4	0	0	20	2	8	312	16
148	4	0	0	17	1	6	216	11
154	4	0	0	3	1	3	144	5
160	4	0	0	2	1	1	96	2
166	4	0	0	24	2	12	48	24
172	4	0	0	4	1	3	144	6
178	4	0	0	13	1	2	120	3
190	4	0	0	10	2	9	336	18
196	4	0	0	14	1	2	120	4
208	4	0	0	16	1	4	168	8
220	4	0	0	5	1	5	192	9
226	4	0	0	19	2	8	312	15
232	4	0	0	8	2	7	288	14
238	4	0	0	12	2	11	24	22
244	4	0	0	23	2	12	48	23
250	4	0	0	17	1	6	216	11
256	4	0	0	13	1	2	120	3
262	4	0	0	15	1	4	168	7
268	4	0	0	6	1	5	192	10
274	4	0	0	20	2	8	312	16
286	4	0	0	10	2	9	336	18
292	4	0	0	1	1	1	96	1
298	4	0	0	11	2	11	24	21
304	4	0	0	2	1	1	96	2
310	4	0	0	18	1	6	216	12
316	4	0	0	22	2	10	360	20
328	4	0	0	7	2	7	288	13
334	4	0	0	4	1	3	144	6
340	4	0	0	3	1	3	144	5
346	4	0	0	24	2	12	48	24
352	4	0	0	9	2	9	336	17
364	4	0	0	21	2	10	360	19
