onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	7	2	7	288	13
14	2	0	0	1	1	1	96	1
18	2	0	0	4	1	3	144	6
22	2	0	0	9	2	9	336	17
26	2	0	0	2	1	1	96	2
30	2	0	0	5	1	5	192	9
38	2	0	0	14	1	2	120	4
42	2	0	0	17	1	6	216	11
50	2	0	0	15	1	4	168	7
54	2	0	0	6	1	5	192	10
58	2	0	0	11	2	11	24	21
62	2	0	0	3	1	3	144	5
66	2	0	0	8	2	7	288	14
70	2	0	0	21	2	10	360	19
74	2	0	0	19	2	8	312	15
78	2	0	0	22	2	10	360	20
82	2	0	0	24	2	12	48	24
86	2	0	0	18	1	6	216	12
94	2	0	0	23	2	12	48	23
98	2	0	0	10	2	9	336	18
106	2	0	0	20	2	8	312	16
110	2	0	0	16	1	4	168	8
114	2	0	0	12	2	11	24	22
118	2	0	0	13	1	2	120	3
122	2	0	0	12	2	11	24	22
126	2	0	0	24	2	12	48	24
134	2	0	0	20	2	8	312	16
138	2	0	0	10	2	9	336	18
142	2	0	0	1	1	1	96	1
150	2	0	0	23	2	12	48	23
158	2	0	0	7	2	7	288	13
162	2	0	0	4	1	3	144	6
166	2	0	0	9	2	9	336	17
174	2	0	0	11	2	11	24	21
178	2	0	0	13	1	2	120	3
182	2	0	0	21	2	10	360	19
186	2	0	0	22	2	10	360	20
190	2	0	0	15	1	4	168	7
194	2	0	0	6	1	5	192	10
202	2	0	0	2	1	1	96	2
210	2	0	0	5	1	5	192	9
218	2	0	0	17	1	6	216	11
222	2	0	0	18	1	6	216	12
226	2	0	0	14	1	2	120	4
230	2	0	0	3	1	3	144	5
238	2	0	0	19	2	8	312	15
242	2	0	0	16	1	4	168	8
246	2	0	0	8	2	7	288	14
