onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	12	2	11	24	22
14	2	0	0	21	2	10	360	19
22	2	0	0	24	2	12	48	24
26	2	0	0	22	2	10	360	20
34	2	0	0	19	2	8	312	15
38	2	0	0	15	1	4	168	7
46	2	0	0	5	1	5	192	9
50	2	0	0	17	1	6	216	11
54	2	0	0	6	1	5	192	10
58	2	0	0	3	1	3	144	5
62	2	0	0	13	1	2	120	3
66	2	0	0	14	1	2	120	4
74	2	0	0	7	2	7	288	13
82	2	0	0	18	1	6	216	12
86	2	0	0	1	1	1	96	1
94	2	0	0	8	2	7	288	14
98	2	0	0	9	2	9	336	17
102	2	0	0	20	2	8	312	16
106	2	0	0	2	1	1	96	2
114	2	0	0	10	2	9	336	18
118	2	0	0	11	2	11	24	21
126	2	0	0	16	1	4	168	8
130	2	0	0	4	1	3	144	6
134	2	0	0	23	2	12	48	23
138	2	0	0	19	2	8	312	15
142	2	0	0	22	2	10	360	20
146	2	0	0	5	1	5	192	9
150	2	0	0	12	2	11	24	22
154	2	0	0	20	2	8	312	16
158	2	0	0	24	2	12	48	24
162	2	0	0	6	1	5	192	10
166	2	0	0	9	2	9	336	17
170	2	0	0	3	1	3	144	5
178	2	0	0	17	1	6	216	11
182	2	0	0	1	1	1	96	1
186	2	0	0	18	1	6	216	12
194	2	0	0	4	1	3	144	6
202	2	0	0	23	2	12	48	23
206	2	0	0	11	2	11	24	21
210	2	0	0	21	2	10	360	19
214	2	0	0	10	2	9	336	18
218	2	0	0	16	1	4	168	8
222	2	0	0	2	1	1	96	2
226	2	0	0	14	1	2	120	4
230	2	0	0	8	2	7	288	14
238	2	0	0	13	1	2	120	3
242	2	0	0	7	2	7	288	13
246	2	0	0	15	1	4	168	7
